Time_ms,Target,M1_Pos,M2_Pos,M1_RPM,M2_RPM,PWM1,PWM2
28946,0,0,0,0.00,0.00,0,0
28998,0,0,0,0.00,0.00,0,0
29050,0,0,0,0.00,0.00,0,0
29102,0,0,0,0.00,0.00,0,0
29154,0,0,0,0.00,0.00,0,0
29206,0,0,0,0.00,0.00,0,0
29258,0,0,0,0.00,0.00,0,0
29310,0,0,0,0.00,0.00,0,0
29363,0,0,0,0.00,0.00,0,0
29415,0,0,0,0.00,0.00,0,0
29467,0,0,0,0.00,0.00,0,0
29519,0,0,0,0.00,0.00,0,0
29571,0,0,0,0.00,0.00,0,0
29623,0,0,0,0.00,0.00,0,0
29675,0,0,0,0.00,0.00,0,0
29727,0,0,0,0.00,0.00,0,0
29779,0,0,0,0.00,0.00,0,0
29831,0,0,0,0.00,0.00,0,0
29883,0,0,0,0.00,0.00,0,0
29935,0,0,0,0.00,0.00,0,0
29987,0,0,0,0.00,0.00,0,0
30039,0,0,0,0.00,0.00,0,0
30091,0,0,0,0.00,0.00,0,0
30143,0,0,0,0.00,0.00,0,0
30195,0,0,0,0.00,0.00,0,0
30247,0,0,0,0.00,0.00,0,0
30299,0,0,0,0.00,0.00,0,0
30351,0,0,0,0.00,0.00,0,0
30403,0,0,0,0.00,0.00,0,0
30455,0,0,0,0.00,0.00,0,0
30507,0,0,0,0.00,0.00,0,0
30559,0,0,0,0.00,0.00,0,0
30611,0,0,0,0.00,0.00,0,0
30663,0,0,0,0.00,0.00,0,0
30715,0,0,0,0.00,0.00,0,0
30767,0,0,0,0.00,0.00,0,0
30819,0,0,0,0.00,0.00,0,0
30871,0,0,0,0.00,0.00,0,0
30923,0,0,0,0.00,0.00,0,0
30976,0,0,0,0.00,0.00,0,0
31028,0,0,0,0.00,0.00,0,0
31080,0,0,0,0.00,0.00,0,0
31132,0,0,0,0.00,0.00,0,0
31184,0,0,0,0.00,0.00,0,0
31236,0,0,0,0.00,0.00,0,0
31288,0,0,0,0.00,0.00,0,0
31340,0,0,0,0.00,0.00,0,0
31392,0,0,0,0.00,0.00,0,0
31444,0,0,0,0.00,0.00,0,0
31497,0,0,0,0.00,0.00,0,0
31549,0,0,0,0.00,0.00,0,0
31601,0,0,0,0.00,0.00,0,0
31653,0,0,0,0.00,0.00,0,0
31705,0,0,0,0.00,0.00,0,0
31757,0,0,0,0.00,0.00,0,0
31809,0,0,0,0.00,0.00,0,0
31861,0,0,0,0.00,0.00,0,0
31913,0,0,0,0.00,0.00,0,0
31966,0,0,0,0.00,0.00,0,0
32018,0,0,0,0.00,0.00,0,0
32070,0,0,0,0.00,0.00,0,0
32122,0,0,0,0.00,0.00,0,0
32174,0,0,0,0.00,0.00,0,0
32226,0,0,0,0.00,0.00,0,0
32278,0,0,0,0.00,0.00,0,0
32330,0,0,0,0.00,0.00,0,0
32382,0,0,0,0.00,0.00,0,0
32435,0,0,0,0.00,0.00,0,0
32487,0,0,0,0.00,0.00,0,0
32539,0,0,0,0.00,0.00,0,0
32591,0,0,0,0.00,0.00,0,0
32643,0,0,0,0.00,0.00,0,0
32695,0,0,0,0.00,0.00,0,0
32747,0,0,0,0.00,0.00,0,0
32799,0,0,0,0.00,0.00,0,0
32851,0,0,0,0.00,0.00,0,0
32903,0,0,0,0.00,0.00,0,0
32955,0,0,0,0.00,0.00,0,0
33007,0,0,0,0.00,0.00,0,0
33059,0,0,0,0.00,0.00,0,0
33111,0,0,0,0.00,0.00,0,0
33163,0,0,0,0.00,0.00,0,0
33215,0,0,0,0.00,0.00,0,0
33267,0,0,0,0.00,0.00,0,0
33319,0,0,0,0.00,0.00,0,0
33371,0,0,0,0.00,0.00,0,0
33423,0,0,0,0.00,0.00,0,0
33475,0,0,0,0.00,0.00,0,0
33527,0,0,0,0.00,0.00,0,0
33579,0,0,0,0.00,0.00,0,0
33631,0,0,0,0.00,0.00,0,0
33683,0,0,0,0.00,0.00,0,0
33735,0,0,0,0.00,0.00,0,0
33787,0,0,0,0.00,0.00,0,0
33839,0,0,0,0.00,0.00,0,0
33891,0,0,0,0.00,0.00,0,0
33943,0,0,0,0.00,0.00,0,0
33995,0,0,0,0.00,0.00,0,0
34048,0,0,0,0.00,0.00,0,0
34100,0,0,0,0.00,0.00,0,0
34152,0,0,0,0.00,0.00,0,0
34204,0,0,0,0.00,0.00,0,0
34256,0,0,0,0.00,0.00,0,0
34308,0,0,0,0.00,0.00,0,0
34360,0,0,0,0.00,0.00,0,0
34412,0,0,0,0.00,0.00,0,0
34464,0,0,0,0.00,0.00,0,0
34516,0,0,0,0.00,0.00,0,0
34569,0,0,0,0.00,0.00,0,0
34621,0,0,0,0.00,0.00,0,0
34673,0,0,0,0.00,0.00,0,0
34725,0,0,0,0.00,0.00,0,0
34777,0,0,0,0.00,0.00,0,0
34829,0,0,0,0.00,0.00,0,0
34881,0,0,0,0.00,0.00,0,0
34933,0,0,0,0.00,0.00,0,0
34985,0,0,0,0.00,0.00,0,0
35038,0,0,0,0.00,0.00,0,0
35090,0,0,0,0.00,0.00,0,0
35142,0,0,0,0.00,0.00,0,0
35194,0,0,0,0.00,0.00,0,0
35246,0,0,0,0.00,0.00,0,0
35298,0,0,0,0.00,0.00,0,0
35350,0,0,0,0.00,0.00,0,0
35402,0,0,0,0.00,0.00,0,0
35454,0,0,0,0.00,0.00,0,0
35507,0,0,0,0.00,0.00,0,0
35559,0,0,0,0.00,0.00,0,0
35611,0,0,0,0.00,0.00,0,0
35663,0,0,0,0.00,0.00,0,0
35715,0,0,0,0.00,0.00,0,0
35767,0,0,0,0.00,0.00,0,0
35819,0,0,0,0.00,0.00,0,0
35871,0,0,0,0.00,0.00,0,0
36022,0,0,0,0.00,0.00,0,0
36074,0,0,0,0.00,0.00,0,0
36126,0,0,0,0.00,0.00,0,0
36178,0,0,0,0.00,0.00,0,0
36230,0,0,0,0.00,0.00,0,0
36282,0,0,0,0.00,0.00,0,0
36334,0,0,0,0.00,0.00,0,0
36386,0,0,0,0.00,0.00,0,0
36438,0,0,0,0.00,0.00,0,0
36490,0,0,0,0.00,0.00,0,0
36542,0,0,0,0.00,0.00,0,0
36594,0,0,0,0.00,0.00,0,0
36646,0,0,0,0.00,0.00,0,0
36698,0,0,0,0.00,0.00,0,0
36750,0,0,0,0.00,0.00,0,0
36802,0,0,0,0.00,0.00,0,0
36854,0,0,0,0.00,0.00,0,0
36907,0,0,0,0.00,0.00,0,0
36959,0,0,0,0.00,0.00,0,0
37011,0,0,0,0.00,0.00,0,0
37063,0,0,0,0.00,0.00,0,0
37115,0,0,0,0.00,0.00,0,0
37167,0,0,0,0.00,0.00,0,0
37219,0,0,0,0.00,0.00,0,0
37271,0,0,0,0.00,0.00,0,0
37323,0,0,0,0.00,0.00,0,0
37376,0,0,0,0.00,0.00,0,0
37428,0,0,0,0.00,0.00,0,0
37480,0,0,0,0.00,0.00,0,0
37532,0,0,0,0.00,0.00,0,0
37584,0,0,0,0.00,0.00,0,0
37636,0,0,0,0.00,0.00,0,0
37688,0,0,0,0.00,0.00,0,0
37740,0,0,0,0.00,0.00,0,0
37792,0,0,0,0.00,0.00,0,0
37844,0,0,0,0.00,0.00,0,0
37897,0,0,0,0.00,0.00,0,0
37949,0,0,0,0.00,0.00,0,0
38001,0,0,0,0.00,0.00,0,0
38053,0,0,0,0.00,0.00,0,0
38105,0,0,0,0.00,0.00,0,0
38157,0,0,0,0.00,0.00,0,0
38209,0,0,0,0.00,0.00,0,0
38261,0,0,0,0.00,0.00,0,0
38313,0,0,0,0.00,0.00,0,0
38366,0,0,0,0.00,0.00,0,0
38418,0,0,0,0.00,0.00,0,0
38470,0,0,0,0.00,0.00,0,0
38522,0,0,0,0.00,0.00,0,0
38574,0,0,0,0.00,0.00,0,0
38626,0,0,0,0.00,0.00,0,0
38806,0,0,0,0.00,0.00,0,0
38859,0,0,0,0.00,0.00,0,0
38912,0,0,0,0.00,0.00,0,0
38964,0,0,0,0.00,0.00,0,0
39016,0,0,0,0.00,0.00,0,0
39068,0,0,0,0.00,0.00,0,0
39120,0,0,0,0.00,0.00,0,0
39172,0,0,0,0.00,0.00,0,0
39224,0,0,0,0.00,0.00,0,0
39276,0,0,0,0.00,0.00,0,0
39328,0,0,0,0.00,0.00,0,0
39380,0,0,0,0.00,0.00,0,0
39433,0,0,0,0.00,0.00,0,0
39485,0,0,0,0.00,0.00,0,0
39537,0,0,0,0.00,0.00,0,0
39589,0,0,0,0.00,0.00,0,0
39641,0,0,0,0.00,0.00,0,0
39693,0,0,0,0.00,0.00,0,0
39745,0,0,0,0.00,0.00,0,0
39797,0,0,0,0.00,0.00,0,0
39849,0,0,0,0.00,0.00,0,0
39902,0,0,0,0.00,0.00,0,0
39954,0,0,0,0.00,0.00,0,0
40006,0,0,0,0.00,0.00,0,0
40058,0,0,0,0.00,0.00,0,0
40110,0,0,0,0.00,0.00,0,0
40162,0,0,0,0.00,0.00,0,0
40214,0,0,0,0.00,0.00,0,0
40266,0,0,0,0.00,0.00,0,0
40318,0,0,0,0.00,0.00,0,0
40371,0,0,0,0.00,0.00,0,0
40423,0,0,0,0.00,0.00,0,0
40475,0,0,0,0.00,0.00,0,0
40527,0,0,0,0.00,0.00,0,0
40579,0,0,0,0.00,0.00,0,0
40631,0,0,0,0.00,0.00,0,0
40683,0,0,0,0.00,0.00,0,0
40735,0,0,0,0.00,0.00,0,0
40787,0,0,0,0.00,0.00,0,0
40839,0,0,0,0.00,0.00,0,0
40891,0,0,0,0.00,0.00,0,0
40943,0,0,0,0.00,0.00,0,0
40995,0,0,0,0.00,0.00,0,0
41047,0,0,0,0.00,0.00,0,0
41099,0,0,0,0.00,0.00,0,0
41151,0,0,0,0.00,0.00,0,0
41203,0,0,0,0.00,0.00,0,0
41255,0,0,0,0.00,0.00,0,0
41307,0,0,0,0.00,0.00,0,0
41359,0,0,0,0.00,0.00,0,0
41411,0,0,0,0.00,0.00,0,0
41463,0,0,0,0.00,0.00,0,0
41515,0,0,0,0.00,0.00,0,0
41567,0,0,0,0.00,0.00,0,0
41619,0,0,0,0.00,0.00,0,0
41671,0,0,0,0.00,0.00,0,0
41723,0,0,0,0.00,0.00,0,0
41775,0,0,0,0.00,0.00,0,0
41827,0,0,0,0.00,0.00,0,0
41879,0,0,0,0.00,0.00,0,0
41931,0,0,0,0.00,0.00,0,0
41984,0,0,0,0.00,0.00,0,0
42036,0,0,0,0.00,0.00,0,0
42088,0,0,0,0.00,0.00,0,0
42140,0,0,0,0.00,0.00,0,0
42192,0,0,0,0.00,0.00,0,0
42244,0,0,0,0.00,0.00,0,0
42296,0,0,0,0.00,0.00,0,0
42348,0,0,0,0.00,0.00,0,0
42400,0,0,0,0.00,0.00,0,0
42452,0,0,0,0.00,0.00,0,0
42505,0,0,0,0.00,0.00,0,0
42557,0,0,0,0.00,0.00,0,0
42609,0,0,0,0.00,0.00,0,0
42661,0,0,0,0.00,0.00,0,0
42713,0,0,0,0.00,0.00,0,0
42765,0,0,0,0.00,0.00,0,0
42817,0,0,0,0.00,0.00,0,0
42869,0,0,0,0.00,0.00,0,0
42921,0,0,0,0.00,0.00,0,0
42974,0,0,0,0.00,0.00,0,0
43026,0,0,0,0.00,0.00,0,0
43078,0,0,0,0.00,0.00,0,0
43130,0,0,0,0.00,0.00,0,0
43182,0,0,0,0.00,0.00,0,0
43234,0,0,0,0.00,0.00,0,0
43286,0,0,0,0.00,0.00,0,0
43338,0,0,0,0.00,0.00,0,0
43390,0,0,0,0.00,0.00,0,0
43443,0,0,0,0.00,0.00,0,0
43495,0,0,0,0.00,0.00,0,0
43547,0,0,0,0.00,0.00,0,0
43599,0,0,0,0.00,0.00,0,0
43651,0,0,0,0.00,0.00,0,0
43703,0,0,0,0.00,0.00,0,0
43755,0,0,0,0.00,0.00,0,0
43807,0,0,0,0.00,0.00,0,0
43859,0,0,0,0.00,0.00,0,0
43911,0,0,0,0.00,0.00,0,0
43963,0,0,0,0.00,0.00,0,0
44015,0,0,0,0.00,0.00,0,0
44067,0,0,0,0.00,0.00,0,0
44119,0,0,0,0.00,0.00,0,0
44171,0,0,0,0.00,0.00,0,0
44223,0,0,0,0.00,0.00,0,0
44275,0,0,0,0.00,0.00,0,0
44327,0,0,0,0.00,0.00,0,0
44379,0,0,0,0.00,0.00,0,0
44431,0,0,0,0.00,0.00,0,0
44483,0,0,0,0.00,0.00,0,0
44535,0,0,0,0.00,0.00,0,0
44587,0,0,0,0.00,0.00,0,0
44639,0,0,0,0.00,0.00,0,0
44691,0,0,0,0.00,0.00,0,0
44743,0,0,0,0.00,0.00,0,0
44795,0,0,0,0.00,0.00,0,0
44847,0,0,0,0.00,0.00,0,0
44899,0,0,0,0.00,0.00,0,0
44951,0,0,0,0.00,0.00,0,0
45003,0,0,0,0.00,0.00,0,0
45056,0,0,0,0.00,0.00,0,0
45108,0,0,0,0.00,0.00,0,0
45160,0,0,0,0.00,0.00,0,0
45212,0,0,0,0.00,0.00,0,0
45264,0,0,0,0.00,0.00,0,0
45316,0,0,0,0.00,0.00,0,0
45368,0,0,0,0.00,0.00,0,0
45420,0,0,0,0.00,0.00,0,0
45472,0,0,0,0.00,0.00,0,0
45524,0,0,0,0.00,0.00,0,0
45577,0,0,0,0.00,0.00,0,0
45629,0,0,0,0.00,0.00,0,0
45681,0,0,0,0.00,0.00,0,0
45733,0,0,0,0.00,0.00,0,0
45785,0,0,0,0.00,0.00,0,0
45837,0,0,0,0.00,0.00,0,0
45889,0,0,0,0.00,0.00,0,0
45941,0,0,0,0.00,0.00,0,0
45993,0,0,0,0.00,0.00,0,0
46046,0,0,0,0.00,0.00,0,0
46098,0,0,0,0.00,0.00,0,0
46150,0,0,0,0.00,0.00,0,0
46202,0,0,0,0.00,0.00,0,0
46254,0,0,0,0.00,0.00,0,0
46306,0,0,0,0.00,0.00,0,0
46358,0,0,0,0.00,0.00,0,0
46410,0,0,0,0.00,0.00,0,0
46462,0,0,0,0.00,0.00,0,0
46515,0,0,0,0.00,0.00,0,0
46567,0,0,0,0.00,0.00,0,0
46619,0,0,0,0.00,0.00,0,0
46671,0,0,0,0.00,0.00,0,0
46723,0,0,0,0.00,0.00,0,0
46775,0,0,0,0.00,0.00,0,0
46827,0,0,0,0.00,0.00,0,0
46879,0,0,0,0.00,0.00,0,0
46931,0,0,0,0.00,0.00,0,0
46983,0,0,0,0.00,0.00,0,0
47035,0,0,0,0.00,0.00,0,0
47087,0,0,0,0.00,0.00,0,0
47139,0,0,0,0.00,0.00,0,0
47191,0,0,0,0.00,0.00,0,0
47243,0,0,0,0.00,0.00,0,0
47295,0,0,0,0.00,0.00,0,0
47347,0,0,0,0.00,0.00,0,0
47399,0,0,0,0.00,0.00,0,0
47451,0,0,0,0.00,0.00,0,0
47503,0,0,0,0.00,0.00,0,0
47555,0,0,0,0.00,0.00,0,0
47607,0,0,0,0.00,0.00,0,0
47659,0,0,0,0.00,0.00,0,0
47711,0,0,0,0.00,0.00,0,0
47763,0,0,0,0.00,0.00,0,0
47815,0,0,0,0.00,0.00,0,0
47867,0,0,0,0.00,0.00,0,0
47919,0,0,0,0.00,0.00,0,0
47971,0,0,0,0.00,0.00,0,0
48023,0,0,0,0.00,0.00,0,0
48075,0,0,0,0.00,0.00,0,0
48128,0,0,0,0.00,0.00,0,0
48180,0,0,0,0.00,0.00,0,0
48232,0,0,0,0.00,0.00,0,0
48284,0,0,0,0.00,0.00,0,0
48336,0,0,0,0.00,0.00,0,0
48388,0,0,0,0.00,0.00,0,0
48440,0,0,0,0.00,0.00,0,0
48492,0,0,0,0.00,0.00,0,0
48544,0,0,0,0.00,0.00,0,0
48596,0,0,0,0.00,0.00,0,0
48649,0,0,0,0.00,0.00,0,0
48701,0,0,0,0.00,0.00,0,0
48753,0,0,0,0.00,0.00,0,0
48805,0,0,0,0.00,0.00,0,0
48857,0,0,0,0.00,0.00,0,0
48909,0,0,0,0.00,0.00,0,0
48961,0,0,0,0.00,0.00,0,0
49013,0,0,0,0.00,0.00,0,0
49065,0,0,0,0.00,0.00,0,0
49118,0,0,0,0.00,0.00,0,0
49170,0,0,0,0.00,0.00,0,0
49222,0,0,0,0.00,0.00,0,0
49274,0,0,0,0.00,0.00,0,0
49326,0,0,0,0.00,0.00,0,0
49378,0,0,0,0.00,0.00,0,0
49430,0,0,0,0.00,0.00,0,0
49482,0,0,0,0.00,0.00,0,0
49534,0,0,0,0.00,0.00,0,0
49587,0,0,0,0.00,0.00,0,0
49639,0,0,0,0.00,0.00,0,0
49691,0,0,0,0.00,0.00,0,0
49743,0,0,0,0.00,0.00,0,0
49795,0,0,0,0.00,0.00,0,0
49847,0,0,0,0.00,0.00,0,0
49899,0,0,0,0.00,0.00,0,0
49951,0,0,0,0.00,0.00,0,0
50003,0,0,0,0.00,0.00,0,0
50055,0,0,0,0.00,0.00,0,0
50107,0,0,0,0.00,0.00,0,0
50159,0,0,0,0.00,0.00,0,0
50211,0,0,0,0.00,0.00,0,0
50263,0,0,0,0.00,0.00,0,0
50315,0,0,0,0.00,0.00,0,0
50367,0,0,0,0.00,0.00,0,0
50419,0,0,0,0.00,0.00,0,0
50471,0,0,0,0.00,0.00,0,0
50523,0,0,0,0.00,0.00,0,0
50575,0,0,0,0.00,0.00,0,0
50627,0,0,0,0.00,0.00,0,0
50679,0,0,0,0.00,0.00,0,0
50731,0,0,0,0.00,0.00,0,0
50783,0,0,0,0.00,0.00,0,0
50835,0,0,0,0.00,0.00,0,0
50887,0,0,0,0.00,0.00,0,0
50939,0,0,0,0.00,0.00,0,0
50991,0,0,0,0.00,0.00,0,0
51043,0,0,0,0.00,0.00,0,0
51095,0,0,0,0.00,0.00,0,0
51147,0,0,0,0.00,0.00,0,0
51200,0,0,0,0.00,0.00,0,0
51252,0,0,0,0.00,0.00,0,0
51304,0,0,0,0.00,0.00,0,0
51356,0,0,0,0.00,0.00,0,0
51408,0,0,0,0.00,0.00,0,0
51460,0,0,0,0.00,0.00,0,0
51512,0,0,0,0.00,0.00,0,0
51564,0,0,0,0.00,0.00,0,0
51616,0,0,0,0.00,0.00,0,0
51668,0,0,0,0.00,0.00,0,0
51721,0,0,0,0.00,0.00,0,0
51773,0,0,0,0.00,0.00,0,0
51825,0,0,0,0.00,0.00,0,0
51877,0,0,0,0.00,0.00,0,0
51929,0,0,0,0.00,0.00,0,0
51981,0,0,0,0.00,0.00,0,0
52033,0,0,0,0.00,0.00,0,0
52085,0,0,0,0.00,0.00,0,0
52137,0,0,0,0.00,0.00,0,0
52190,0,0,0,0.00,0.00,0,0
52242,0,0,0,0.00,0.00,0,0
52294,0,0,0,0.00,0.00,0,0
52346,0,0,0,0.00,0.00,0,0
52398,0,0,0,0.00,0.00,0,0
52450,0,0,0,0.00,0.00,0,0
52502,0,0,0,0.00,0.00,0,0
52554,0,0,0,0.00,0.00,0,0
52606,0,0,0,0.00,0.00,0,0
52659,0,0,0,0.00,0.00,0,0
52711,0,0,0,0.00,0.00,0,0
52763,0,0,0,0.00,0.00,0,0
52815,0,0,0,0.00,0.00,0,0
52867,0,0,0,0.00,0.00,0,0
52919,0,0,0,0.00,0.00,0,0
52971,0,0,0,0.00,0.00,0,0
53023,0,0,0,0.00,0.00,0,0
53075,0,0,0,0.00,0.00,0,0
53127,0,0,0,0.00,0.00,0,0
53179,0,0,0,0.00,0.00,0,0
53231,0,0,0,0.00,0.00,0,0
53283,0,0,0,0.00,0.00,0,0
53335,0,0,0,0.00,0.00,0,0
53387,0,0,0,0.00,0.00,0,0
53439,0,0,0,0.00,0.00,0,0
53491,0,0,0,0.00,0.00,0,0
53543,0,0,0,0.00,0.00,0,0
53595,0,0,0,0.00,0.00,0,0
53647,0,0,0,0.00,0.00,0,0
53699,0,0,0,0.00,0.00,0,0
53751,0,0,0,0.00,0.00,0,0
53803,0,0,0,0.00,0.00,0,0
53855,0,0,0,0.00,0.00,0,0
53907,0,0,0,0.00,0.00,0,0
53959,0,0,0,0.00,0.00,0,0
54011,0,0,0,0.00,0.00,0,0
54063,0,0,0,0.00,0.00,0,0
54115,0,0,0,0.00,0.00,0,0
54167,0,0,0,0.00,0.00,0,0
54219,0,0,0,0.00,0.00,0,0
54272,0,0,0,0.00,0.00,0,0
54324,0,0,0,0.00,0.00,0,0
54376,0,0,0,0.00,0.00,0,0
54428,0,0,0,0.00,0.00,0,0
54480,0,0,0,0.00,0.00,0,0
54532,0,0,0,0.00,0.00,0,0
54584,0,0,0,0.00,0.00,0,0
54636,0,0,0,0.00,0.00,0,0
54688,0,0,0,0.00,0.00,0,0
54740,0,0,0,0.00,0.00,0,0
54793,0,0,0,0.00,0.00,0,0
54845,0,0,0,0.00,0.00,0,0
54897,0,0,0,0.00,0.00,0,0
54949,0,0,0,0.00,0.00,0,0
55001,0,0,0,0.00,0.00,0,0
55053,0,0,0,0.00,0.00,0,0
55105,0,0,0,0.00,0.00,0,0
55157,0,0,0,0.00,0.00,0,0
55209,0,0,0,0.00,0.00,0,0
55262,0,0,0,0.00,0.00,0,0
55314,0,0,0,0.00,0.00,0,0
55366,0,0,0,0.00,0.00,0,0
55418,0,0,0,0.00,0.00,0,0
55470,0,0,0,0.00,0.00,0,0
55522,0,0,0,0.00,0.00,0,0
55574,0,0,0,0.00,0.00,0,0
55626,0,0,0,0.00,0.00,0,0
55678,0,0,0,0.00,0.00,0,0
55731,0,0,0,0.00,0.00,0,0
55783,0,0,0,0.00,0.00,0,0
55835,0,0,0,0.00,0.00,0,0
55887,0,0,0,0.00,0.00,0,0
55939,0,0,0,0.00,0.00,0,0
55991,0,0,0,0.00,0.00,0,0
56043,0,0,0,0.00,0.00,0,0
56095,0,0,0,0.00,0.00,0,0
56147,0,0,0,0.00,0.00,0,0
56199,0,0,0,0.00,0.00,0,0
56251,0,0,0,0.00,0.00,0,0
56303,0,0,0,0.00,0.00,0,0
56355,0,0,0,0.00,0.00,0,0
56407,0,0,0,0.00,0.00,0,0
56459,0,0,0,0.00,0.00,0,0
56511,0,0,0,0.00,0.00,0,0
56563,0,0,0,0.00,0.00,0,0
56615,0,0,0,0.00,0.00,0,0
56667,0,0,0,0.00,0.00,0,0
56719,0,0,0,0.00,0.00,0,0
56771,0,0,0,0.00,0.00,0,0
56823,0,0,0,0.00,0.00,0,0
56875,0,0,0,0.00,0.00,0,0
56927,0,0,0,0.00,0.00,0,0
56979,0,0,0,0.00,0.00,0,0
57031,0,0,0,0.00,0.00,0,0
57083,0,0,0,0.00,0.00,0,0
57135,0,0,0,0.00,0.00,0,0
57187,0,0,0,0.00,0.00,0,0
57239,0,0,0,0.00,0.00,0,0
57291,0,0,0,0.00,0.00,0,0
57344,0,0,0,0.00,0.00,0,0
57396,0,0,0,0.00,0.00,0,0
57448,0,0,0,0.00,0.00,0,0
57500,0,0,0,0.00,0.00,0,0
